學年度,階段,學號,宿舍,房號
104,第一志願,0312110,十三宿,)03
104,第一志願, 0312119,十三宿,)03
104,第一志願, 0312131,十三宿,)03
104,第一志願, 0312135,十三宿,)03
104,第一志願,0313321,十三宿,)03
104,第一志願, 0313324,十三宿,)03
104,第一志願, 0313347,十三宿,)03
104,第一志願, 0313354,十三宿,)03
104,第一志願,0311604,十三宿,)03
104,第一志願, 0311611,十三宿,)03
104,第一志願, 0311615,十三宿,)03
104,第一志願, 0311616,十三宿,)03
104,第二志願,0312208,七宿舍,)03
104,第二志願, 0312225,七宿舍,)03
104,第二志願, 0312231,七宿舍,)03
104,第二志願, 0312257,七宿舍,)03
104,第二志願,0111024,七宿舍,)01
104,第二志願, 0111025,七宿舍,)01
104,第二志願, 0111079,七宿舍,)01
104,第二志願, 0111098,七宿舍,)01
104,第二志願,0316053,七宿舍,)03
104,第二志願, 0316078,七宿舍,)03
104,第二志願, 0316090,七宿舍,)03
104,第二志願, 0316221,七宿舍,)03
104,第二志願,0316039,七宿舍,)03
104,第二志願, 0316211,七宿舍,)03
104,第二志願, 0316214,七宿舍,)03
104,第二志願, 0316237,七宿舍,)03
104,第二志願,0212221,七宿舍,)02
104,第二志願, 0212223,七宿舍,)02
104,第二志願, 0212224,七宿舍,)02
104,第二志願, 0212239,七宿舍,)02
104,第二志願,0211301,七宿舍,)02
104,第二志願, 0211302,七宿舍,)02
104,第二志願, 0211303,七宿舍,)02
104,第二志願, 0211304,七宿舍,)02
104,第二志願,0311257,七宿舍,)03
104,第二志願, 0311265,七宿舍,)03
104,第二志願, 0311284,七宿舍,)03
104,第二志願, 0311288,七宿舍,)03
104,第二志願,0311507,七宿舍,)03
104,第二志願, 0311519,七宿舍,)03
104,第二志願, 0311522,七宿舍,)03
104,第二志願, 0311541,七宿舍,)03
104,第二志願,0312514,八宿舍,)03
104,第二志願, 0312520,八宿舍,)03
104,第二志願, 0312525,八宿舍,)03
104,第二志願, 0312538,八宿舍,)03
104,第二志願,0316316,八宿舍,)03
104,第二志願, 0316320,八宿舍,)03
104,第二志願, 0316323,八宿舍,)03
104,第二志願, 0316330,八宿舍,)03
104,第二志願,0310702,八宿舍,)03
104,第二志願, 0310706,八宿舍,)03
104,第二志願, 0310762,八宿舍,)03
104,第二志願, 0310793,八宿舍,)03
104,第二志願,0311202,八宿舍,)03
104,第二志願, 0311210,八宿舍,)03
104,第二志願, 0311219,八宿舍,)03
104,第二志願, 0311262,八宿舍,)03
104,第二志願,0311205,八宿舍,)03
104,第二志願, 0311224,八宿舍,)03
104,第二志願, 0311260,八宿舍,)03
104,第二志願, 0311272,八宿舍,)03
104,第二志願,0310121,八宿舍,)03
104,第二志願, 0310128,八宿舍,)03
104,第二志願, 0310143,八宿舍,)03
104,第二志願, 0310171,八宿舍,)03
104,第二志願,0210866,八宿舍,)03
104,第二志願, 0310729,八宿舍,)03
104,第二志願, 0310747,八宿舍,)03
104,第二志願, 0310870,八宿舍,)03
104,第二志願,0312105,八宿舍,)03
104,第二志願, 0312112,八宿舍,)03
104,第二志願, 0312113,八宿舍,)03
104,第二志願, 0312134,八宿舍,)03
104,第二志願,0310104,八宿舍,)03
104,第二志願, 0310150,八宿舍,)03
104,第二志願, 0310155,八宿舍,)03
104,第二志願, 0310172,八宿舍,)03
104,第二志願,0310741,八宿舍,)03
104,第二志願, 0310778,八宿舍,)03
104,第二志願, 0310794,八宿舍,)03
104,第二志願, 0310829,八宿舍,)03
104,第二志願,0317011,八宿舍,)03
104,第二志願, 0317024,八宿舍,)03
104,第二志願, 0317043,八宿舍,)03
104,第二志願, 0317056,八宿舍,)03
104,第二志願,0311044,八宿舍,)03
104,第二志願, 0311046,八宿舍,)03
104,第二志願, 0311055,八宿舍,)03
104,第二志願, 0311067,八宿舍,)03
104,第二志願,0310114,八宿舍,)03
104,第二志願, 0310116,八宿舍,)03
104,第二志願, 0310169,八宿舍,)03
104,第二志願, 0310179,八宿舍,)03
104,第二志願,0317012,八宿舍,)03
104,第二志願, 0317033,八宿舍,)03
104,第二志願, 0317042,八宿舍,)03
104,第二志願, 0317054,八宿舍,)03
104,第二志願,0310726,八宿舍,)03
104,第二志願, 0310736,八宿舍,)03
104,第二志願, 0310808,八宿舍,)03
104,第二志願, 0310842,八宿舍,)03
104,第二志願,0317022,八宿舍,)03
104,第二志願, 0317025,八宿舍,)03
104,第二志願, 0317031,八宿舍,)03
104,第二志願, 0317035,八宿舍,)03
104,第二志願,0312522,八宿舍,)03
104,第二志願, 0312523,八宿舍,)03
104,第二志願, 0312524,八宿舍,)03
104,第二志願, 0312530,八宿舍,)03
104,第二志願,0316091,八宿舍,)03
104,第二志願, 0316101,八宿舍,)03
104,第二志願, 0316102,八宿舍,)03
104,第二志願, 0316338,八宿舍,)03
104,第二志願,0310109,八宿舍,)03
104,第二志願, 0310120,八宿舍,)03
104,第二志願, 0310138,八宿舍,)03
104,第二志願, 0310167,八宿舍,)03
104,第二志願,0312014,八宿舍,)03
104,第二志願, 0312016,八宿舍,)03
104,第二志願, 0312028,八宿舍,)03
104,第二志願, 0312115,八宿舍,)03
104,第二志願,0312206,八宿舍,)03
104,第二志願, 0312221,八宿舍,)03
104,第二志願, 0312233,八宿舍,)03
104,第二志願, 0312246,八宿舍,)03
104,第二志願,0112556,八宿舍,)02
104,第二志願, 0210192,八宿舍,)02
104,第二志願, 0210542,八宿舍,)02
104,第二志願, 0213442,八宿舍,)02
104,第二志願,0312501,八宿舍,)03
104,第二志願, 0312528,八宿舍,)03
104,第二志願, 0312529,八宿舍,)03
104,第二志願, 0312543,八宿舍,)03
104,第二志願,0316103,八宿舍,)03
104,第二志願, 0316202,八宿舍,)03
104,第二志願, 0316302,八宿舍,)03
104,第二志願, 0316307,八宿舍,)03
104,第二志願,0311008,八宿舍,)03
104,第二志願, 0311088,八宿舍,)03
104,第二志願, 0316075,八宿舍,)03
104,第二志願, 0316080,八宿舍,)03
104,第二志願,0310003,八宿舍,)03
104,第二志願, 0310010,八宿舍,)03
104,第二志願, 0310012,八宿舍,)03
104,第二志願, 0310019,八宿舍,)03
104,第二志願,0211239,八宿舍,)02
104,第二志願, 0211242,八宿舍,)02
104,第二志願, 0211263,八宿舍,)02
104,第二志願, 0211291,八宿舍,)02
104,第二志願,0311208,十三宿,)03
104,第二志願, 0311244,十三宿,)03
104,第二志願, 0311245,十三宿,)03
104,第二志願, 0311286,十三宿,)03
104,第二志願,0310772,十三宿,)03
104,第二志願, 0310786,十三宿,)03
104,第二志願, 0310828,十三宿,)03
104,第二志願, 0310838,十三宿,)03
104,第二志願,0310511,十三宿,)03
104,第二志願, 0310538,十三宿,)03
104,第二志願, 0310539,十三宿,)03
104,第二志願, 0310540,十三宿,)03
104,第二志願,0310130,十三宿,)03
104,第二志願, 0310139,十三宿,)03
104,第二志願, 0310146,十三宿,)03
104,第二志願, 0310168,十三宿,)03
104,第二志願,0316002,十三宿,)03
104,第二志願, 0316019,十三宿,)03
104,第二志願, 0316073,十三宿,)03
104,第二志願, 0316319,十三宿,)03
104,第二志願,0310745,十三宿,)03
104,第二志願, 0316015,十三宿,)03
104,第二志願, 0316051,十三宿,)03
104,第二志願, 0316097,十三宿,)03
104,第二志願,0111241,十三宿,)01
104,第二志願, 0111245,十三宿,)01
104,第二志願, 0111269,十三宿,)01
104,第二志願, 0111284,十三宿,)01
104,第二志願,0316006,十三宿,)03
104,第二志願, 0316012,十三宿,)03
104,第二志願, 0316026,十三宿,)03
104,第二志願, 0316048,十三宿,)03
104,第二志願,0311057,十三宿,)03
104,第二志願, 0316052,十三宿,)03
104,第二志願, 0316303,十三宿,)03
104,第二志願, 0316322,十三宿,)03
104,第二志願,0310761,十三宿,)03
104,第二志願, 0310825,十三宿,)03
104,第二志願, 0310845,十三宿,)03
104,第二志願, 0310877,十三宿,)03
104,第二志願,0316001,十三宿,)03
104,第二志願, 0316028,十三宿,)03
104,第二志願, 0316077,十三宿,)03
104,第二志願, 0316223,十三宿,)03
104,第二志願,0310122,十三宿,)03
104,第二志願, 0310141,十三宿,)03
104,第二志願, 0310148,十三宿,)03
104,第二志願, 0310160,十三宿,)03
104,第二志願,0110779,十三宿,)01
104,第二志願, 0110787,十三宿,)01
104,第二志願, 0211208,十三宿,)01
104,第二志願, 0215434,十三宿,)01
104,第二志願,0313311,十三宿,)03
104,第二志願, 0313312,十三宿,)03
104,第二志願, 0313363,十三宿,)03
104,第二志願, 0313463,十三宿,)03
104,第二志願,0310027,十三宿,)03
104,第二志願, 0316003,十三宿,)03
104,第二志願, 0316007,十三宿,)03
104,第二志願, 0316034,十三宿,)03
104,第二志願,0310742,十三宿,)03
104,第二志願, 0310768,十三宿,)03
104,第二志願, 0310775,十三宿,)03
104,第二志願, 0310865,十三宿,)03
104,第二志願,0316045,十三宿,)03
104,第二志願, 0316064,十三宿,)03
104,第二志願, 0316226,十三宿,)03
104,第二志願, 0316306,十三宿,)03
104,第二志願,0316013,十三宿,)03
104,第二志願, 0316014,十三宿,)03
104,第二志願, 0316089,十三宿,)03
104,第二志願, 0316236,十三宿,)03
104,第二志願,0316004,十三宿,)03
104,第二志願, 0316008,十三宿,)03
104,第二志願, 0316030,十三宿,)03
104,第二志願, 0316209,十三宿,)03
104,第二志願,0310158,十三宿,)03
104,第二志願, 0310166,十三宿,)03
104,第二志願, 0310174,十三宿,)03
104,第二志願, 0310176,十三宿,)03
104,第二志願,0310108,十三宿,)03
104,第二志願, 0310119,十三宿,)03
104,第二志願, 0310134,十三宿,)03
104,第二志願, 0310147,十三宿,)03
104,第三志願,0317014,八宿舍,)03
104,第三志願, 0317023,八宿舍,)03
104,第三志願, 0317029,八宿舍,)03
104,第三志願, 0317059,八宿舍,)03
104,第三志願,0111210,八宿舍,)01
104,第三志願, 0111237,八宿舍,)01
104,第三志願, 0111255,八宿舍,)01
104,第三志願, 0111281,八宿舍,)01
104,第三志願,0311238,八宿舍,)03
104,第三志願, 0311247,八宿舍,)03
104,第三志願, 0311256,八宿舍,)03
104,第三志願, 0311281,八宿舍,)03
104,第三志願,0312205,八宿舍,)03
104,第三志願, 0312220,八宿舍,)03
104,第三志願, 0312244,八宿舍,)03
104,第三志願, 0312259,八宿舍,)03
104,第三志願,0310516,八宿舍,)03
104,第三志願, 0313322,八宿舍,)03
104,第三志願, 0316219,八宿舍,)03
104,第三志願, 0317001,八宿舍,)03
104,第三志願,0315401,八宿舍,)03
104,第三志願, 0315416,八宿舍,)03
104,第三志願, 0315433,八宿舍,)03
104,第三志願, 0315438,八宿舍,)03
104,第三志願,0311005,八宿舍,)03
104,第三志願, 0311014,八宿舍,)03
104,第三志願, 0311024,八宿舍,)03
104,第三志願, 0311036,八宿舍,)03
104,第三志願,0316025,八宿舍,)03
104,第三志願, 0316032,八宿舍,)03
104,第三志願, 0316311,八宿舍,)03
104,第三志願, 0316312,八宿舍,)03
104,第三志願,0311217,八宿舍,)03
104,第三志願, 0311241,八宿舍,)03
104,第三志願, 0311275,八宿舍,)03
104,第三志願, 0311277,八宿舍,)03
104,第三志願,0312203,八宿舍,)03
104,第三志願, 0312204,八宿舍,)03
104,第三志願, 0312224,八宿舍,)03
104,第三志願, 0312236,八宿舍,)03
104,第三志願,0315355,八宿舍,)03
104,第三志願, 0319012,八宿舍,)03
104,第三志願, 0319033,八宿舍,)03
104,第三志願, 0319036,八宿舍,)03
104,第三志願,0316050,八宿舍,)03
104,第三志願, 0316062,八宿舍,)03
104,第三志願, 0316087,八宿舍,)03
104,第三志願, 0316206,八宿舍,)03
104,第三志願,0311203,八宿舍,)03
104,第三志願, 0311255,八宿舍,)03
104,第三志願, 0311259,八宿舍,)03
104,第三志願, 0311283,八宿舍,)03
104,第三志願,0311220,八宿舍,)03
104,第三志願, 0311264,八宿舍,)03
104,第三志願, 0311290,八宿舍,)03
104,第三志願, 0319024,八宿舍,)03
104,第三志願,0310711,八宿舍,)03
104,第三志願, 0310767,八宿舍,)03
104,第三志願, 0310783,八宿舍,)03
104,第三志願, 0310831,八宿舍,)03
104,第三志願,0311504,八宿舍,)03
104,第三志願, 0311537,八宿舍,)03
104,第三志願, 0311546,八宿舍,)03
104,第三志願, 0311559,八宿舍,)03
104,第三志願,0310001,八宿舍,)03
104,第三志願, 0310013,八宿舍,)03
104,第三志願, 0310016,八宿舍,)03
104,第三志願, 0310029,八宿舍,)03
104,第一志願,0212007,八宿舍,)02
104,第一志願, 0212111,八宿舍,)02
104,第一志願, 0212115,八宿舍,)02
104,第一志願,0316021,八宿舍,)03
104,第一志願, 0316041,八宿舍,)03
104,第一志願, 0316069,八宿舍,)03
104,第一志願,0213314,八宿舍,)02
104,第一志願, 0213338,八宿舍,)02
104,第一志願, 0213340,八宿舍,)02
104,第一志願,0210748,八宿舍,)02
104,第一志願, 0210750,八宿舍,)02
104,第一志願, 0210845,八宿舍,)02
104,第一志願,0210102,八宿舍,)02
104,第一志願, 0210103,八宿舍,)02
104,第一志願, 0210155,八宿舍,)02
104,第一志願,0210731,八宿舍,)02
104,第一志願, 0210804,八宿舍,)02
104,第一志願, 0210859,八宿舍,)02
104,第一志願,0211206,八宿舍,)02
104,第一志願, 0211246,八宿舍,)02
104,第一志願, 0215319,八宿舍,)02
104,第一志願,0211201,八宿舍,)02
104,第一志願, 0211272,八宿舍,)02
104,第一志願, 0211297,八宿舍,)02
104,第一志願,0210019,十三宿,)02
104,第一志願, 0211026,十三宿,)02
104,第一志願, 0211042,十三宿,)02
104,第一志願,0211010,十三宿,)02
104,第一志願, 0211032,十三宿,)02
104,第一志願, 0211051,十三宿,)02
104,第一志願,0016027,十三宿,)02
104,第一志願, 0210909,十三宿,)02
104,第一志願, 0211305,十三宿,)02
104,第一志願,0116002,十三宿,)01
104,第一志願, 0116075,十三宿,)01
104,第一志願, 0116078,十三宿,)01
104,第一志願,0110164,十三宿,)01
104,第一志願, 0110526,十三宿,)01
104,第一志願, 0110704,十三宿,)01
104,第一志願,0111023,十三宿,)01
104,第一志願, 0111093,十三宿,)01
104,第一志願, 0111116,十三宿,)01
104,第一志願,0110752,十三宿,)01
104,第一志願, 0110753,十三宿,)01
104,第一志願, 0110769,十三宿,)01
104,第一志願,0110822,十三宿,)01
104,第一志願, 0112539,十三宿,)01
104,第一志願, 0216341,十三宿,)01
104,第一志願,0110111,十三宿,)01
104,第一志願, 0110156,十三宿,)01
104,第一志願, 0110170,十三宿,)01
104,第二志願,0310796,八宿舍,)03
104,第二志願, 0310798,八宿舍,)03
104,第二志願, 0310814,八宿舍,)03
104,第二志願,0210798,八宿舍,)02
104,第二志願, 0210799,八宿舍,)02
104,第二志願, 0210887,八宿舍,)02
104,第二志願,0316047,八宿舍,)03
104,第二志願, 0316218,八宿舍,)03
104,第二志願, 0316308,八宿舍,)03
104,第二志願,0110737,八宿舍,)01
104,第二志願, 0110857,八宿舍,)01
104,第二志願, 0110863,八宿舍,)01
104,第二志願,0215414,八宿舍,)02
104,第二志願, 0215424,八宿舍,)02
104,第二志願, 0215427,八宿舍,)02
104,第二志願,0111220,八宿舍,)01
104,第二志願, 0111248,八宿舍,)01
104,第二志願, 0211076,八宿舍,)01
104,第二志願,0210898,八宿舍,)02
104,第二志願, 0210901,八宿舍,)02
104,第二志願, 0210902,八宿舍,)02
104,第二志願,0312218,八宿舍,)03
104,第二志願, 0312239,八宿舍,)03
104,第二志願, 0312247,八宿舍,)03
104,第二志願,0310719,十三宿,)03
104,第二志願, 0310827,十三宿,)03
104,第二志願, 0310871,十三宿,)03
104,第二志願,0113226,十三宿,)01
104,第二志願, 0113231,十三宿,)01
104,第二志願, 0113243,十三宿,)01
104,第三志願,0212205,八宿舍,)03
104,第三志願, 0312202,八宿舍,)03
104,第三志願, 0312243,八宿舍,)03
104,第三志願,0312223,八宿舍,)03
104,第三志願, 0312229,八宿舍,)03
104,第三志願, 0312250,八宿舍,)03
104,第一志願,0116044,八宿舍,)02
104,第一志願, 0211052,八宿舍,)02
104,第一志願,0311061,八宿舍,)03
104,第一志願, 0311111,八宿舍,)03
104,第一志願,0111259,八宿舍,)01
104,第一志願, 0111289,八宿舍,)01
104,第一志願,0210739,八宿舍,)02
104,第一志願, 0210771,八宿舍,)02
104,第一志願,0113335,八宿舍,)01
104,第一志願, 0113346,八宿舍,)01
104,第一志願,0111212,八宿舍,)02
104,第一志願, 0216001,八宿舍,)02
104,第一志願,0111005,十三宿,)01
104,第一志願, 0113426,十三宿,)01
104,第一志願,0310521,十三宿,)03
104,第一志願, 0310535,十三宿,)03
104,第二志願,0213425,八宿舍,)02
104,第二志願, 0213430,八宿舍,)02
104,第二志願,0312539,八宿舍,)03
104,第二志願, 0312546,八宿舍,)03
104,第二志願,0316210,八宿舍,)03
104,第二志願, 0316331,八宿舍,)03
104,第二志願,0110180,八宿舍,)01
104,第二志願, 0112023,八宿舍,)01
104,第二志願,0112003,八宿舍,)01
104,第二志願, 0112027,八宿舍,)01
104,第二志願,0116047,八宿舍,)01
104,第二志願, 0116209,八宿舍,)01
104,第三志願,0311609,八宿舍,)03
104,第三志願, 0311621,八宿舍,)03
104,第三志願,0316231,八宿舍,)03
104,第三志願, 0316341,八宿舍,)03
104,第三志願,0211081,八宿舍,)02
104,第三志願, 0211098,八宿舍,)02
104,第四志願,0216017,八宿舍,)02
104,第四志願, 0216028,八宿舍,)02
104,第四志願,0315326,八宿舍,)03
104,第四志願, 0315332,八宿舍,)03
104,第四志願,0310737,八宿舍,)03
104,第四志願, 0310859,八宿舍,)03
104,第一志願,0119048,八宿舍,)
104,第一志願,0110018,八宿舍,)
104,第一志願,0111607,八宿舍,)
104,第一志願,0111211,八宿舍,)
104,第一志願,0011013,八宿舍,)
104,第一志願,0110730,八宿舍,)
104,第一志願,0111066,八宿舍,)
104,第一志願,0311614,八宿舍,)
104,第一志願,0210899,八宿舍,)
104,第一志願,0117037,十三宿,)
104,第一志願,0311027,十三宿,)
104,第一志願,0310175,十三宿,)
104,第一志願,0317049,十三宿,)
104,第一志願,0310785,十三宿,)
104,第一志願,0311617,十三宿,)
104,第二志願,0216034,八宿舍,)
104,第二志願,0115419,八宿舍,)
104,第二志願,0119037,八宿舍,)
104,第二志願,0210129,八宿舍,)
104,第二志願,0315331,八宿舍,)
104,第二志願,0311052,八宿舍,)
104,第二志願,0210752,八宿舍,)
104,第二志願,0316336,八宿舍,)
104,第二志願,0311233,八宿舍,)
104,第二志願,0319038,八宿舍,)
104,第二志願,0119034,八宿舍,)
104,第二志願,0110803,八宿舍,)
104,第二志願,0316086,十三宿,)
104,第二志願,0316036,十三宿,)
104,第二志願,0116094,十三宿,)
104,第二志願,0112133,十三宿,)
104,第二志願,0310185,十三宿,)
104,第三志願,0210001,八宿舍,)
