學年度,階段,學號,宿舍,房號
103,第一志願, 0215310,十三宿,817
103,第一志願, 0215320,十三宿,817
103,第一志願, 0215350,十三宿,817
103,第一志願,0210766,十三宿,818
103,第一志願, 0210786,十三宿,818
103,第一志願, 0210830,十三宿,818
103,第一志願, 0210874,十三宿,818
103,第一志願,0212032,十三宿,821
103,第一志願, 0212109,十三宿,821
103,第一志願, 0212119,十三宿,821
103,第一志願, 0212129,十三宿,821
103,第一志願,0213301,十三宿,901
103,第一志願, 0213306,十三宿,901
103,第一志願, 0213328,十三宿,901
103,第一志願, 0213342,十三宿,901
103,第一志願,0210504,十三宿,902
103,第一志願, 0210535,十三宿,902
103,第一志願, 0210763,十三宿,902
103,第一志願, 0210852,十三宿,902
103,第一志願,0216035,十三宿,907
103,第一志願, 0216088,十三宿,907
103,第一志願, 0216301,十三宿,907
103,第一志願, 0216325,十三宿,907
103,第一志願,0216030,十三宿,910
103,第一志願, 0216039,十三宿,910
103,第一志願, 0216076,十三宿,910
103,第一志願, 0216237,十三宿,910
103,第二志願,0210141,八宿舍,111
103,第二志願, 0210142,八宿舍,111
103,第二志願, 0210163,八宿舍,111
103,第二志願, 0210191,八宿舍,111
103,第二志願,0211212,八宿舍,112
103,第二志願, 0211219,八宿舍,112
103,第二志願, 0211255,八宿舍,112
103,第二志願, 0211261,八宿舍,112
103,第二志願,0111210,八宿舍,113
103,第二志願, 0111237,八宿舍,113
103,第二志願, 0111255,八宿舍,113
103,第二志願, 0111281,八宿舍,113
103,第二志願,0110180,八宿舍,114
103,第二志願, 0112133,八宿舍,114
103,第二志願, 0210725,八宿舍,114
103,第二志願, 0210789,八宿舍,114
103,第二志願,0210506,八宿舍,115
103,第二志願, 0210510,八宿舍,115
103,第二志願, 0210514,八宿舍,115
103,第二志願, 0210528,八宿舍,115
103,第二志願,0012212,八宿舍,116
103,第二志願, 0012221,八宿舍,116
103,第二志願, 0012227,八宿舍,116
103,第二志願, 0012243,八宿舍,116
103,第二志願,0211602,八宿舍,117
103,第二志願, 0211614,八宿舍,117
103,第二志願, 0211617,八宿舍,117
103,第二志願, 0211620,八宿舍,117
103,第二志願,0111059,八宿舍,119
103,第二志願, 0111067,八宿舍,119
103,第二志願, 0111101,八宿舍,119
103,第二志願, 0112031,八宿舍,119
103,第二志願,0213311,八宿舍,121
103,第二志願, 0213312,八宿舍,121
103,第二志願, 0213354,八宿舍,121
103,第二志願, 0213360,八宿舍,121
103,第二志願,0211228,八宿舍,122
103,第二志願, 0211242,八宿舍,122
103,第二志願, 0211263,八宿舍,122
103,第二志願, 0211291,八宿舍,122
103,第二志願,0211232,八宿舍,125
103,第二志願, 0211238,八宿舍,125
103,第二志願, 0211266,八宿舍,125
103,第二志願, 0211268,八宿舍,125
103,第三志願,0211270,八宿舍,126
103,第三志願, 0211275,八宿舍,126
103,第三志願, 0211277,八宿舍,126
103,第三志願, 0211283,八宿舍,126
103,第三志願,0210798,八宿舍,127
103,第三志願, 0210826,八宿舍,127
103,第三志願, 0211203,八宿舍,127
103,第三志願, 0212212,八宿舍,127
103,第三志願,0215301,八宿舍,128
103,第三志願, 0215343,八宿舍,128
103,第三志願, 0215345,八宿舍,128
103,第三志願, 0215355,八宿舍,128
103,第三志願,0110512,八宿舍,129
103,第三志願, 0110531,八宿舍,129
103,第三志願, 0110536,八宿舍,129
103,第三志願, 0110543,八宿舍,129
103,第三志願,0211512,八宿舍,130
103,第三志願, 0211532,八宿舍,130
103,第三志願, 0211542,八宿舍,130
103,第三志願, 0211547,八宿舍,130
103,第三志願,0213109,八宿舍,131
103,第三志願, 0213129,八宿舍,131
103,第三志願, 0213140,八宿舍,131
103,第三志願, 0213147,八宿舍,131
103,第三志願,0012235,八宿舍,133
103,第三志願, 0012253,八宿舍,133
103,第三志願, 0012254,八宿舍,133
103,第三志願, 0012259,八宿舍,133
103,第三志願,0213314,八宿舍,135
103,第三志願, 0213336,八宿舍,135
103,第三志願, 0213338,八宿舍,135
103,第三志願, 0213340,八宿舍,135
103,第三志願,0212015,八宿舍,136
103,第三志願, 0212106,八宿舍,136
103,第三志願, 0212108,八宿舍,136
103,第三志願, 0212117,八宿舍,136
103,第三志願,0211288,八宿舍,137
103,第三志願, 0211292,八宿舍,137
103,第三志願, 0211294,八宿舍,137
103,第三志願, 0216097,八宿舍,137
103,第三志願,0112204,八宿舍,201
103,第三志願, 0212219,八宿舍,201
103,第三志願, 0212230,八宿舍,201
103,第三志願, 0212244,八宿舍,201
103,第三志願,0211516,八宿舍,203
103,第三志願, 0211530,八宿舍,203
103,第三志願, 0211531,八宿舍,203
103,第三志願, 0211534,八宿舍,203
103,第三志願,0210743,八宿舍,205
103,第三志願, 0210844,八宿舍,205
103,第三志願, 0210872,八宿舍,205
103,第三志願, 0210895,八宿舍,205
103,第三志願,0212022,八宿舍,207
103,第三志願, 0212023,八宿舍,207
103,第三志願, 0212123,八宿舍,207
103,第三志願, 0212126,八宿舍,207
103,第三志願,0213118,八宿舍,208
103,第三志願, 0213127,八宿舍,208
103,第三志願, 0213131,八宿舍,208
103,第三志願, 0213136,八宿舍,208
103,第三志願,0016077,八宿舍,214
103,第三志願, 0111298,八宿舍,214
103,第三志願, 0112235,八宿舍,214
103,第三志願, 0119004,八宿舍,214
103,第三志願,0210761,八宿舍,218
103,第三志願, 0210770,八宿舍,218
103,第三志願, 0210842,八宿舍,218
103,第三志願, 0210846,八宿舍,218
103,第三志願,0212502,八宿舍,220
103,第三志願, 0212506,八宿舍,220
103,第三志願, 0212524,八宿舍,220
103,第三志願, 0212539,八宿舍,220
103,第三志願,0111558,八宿舍,222
103,第三志願, 0211234,八宿舍,222
103,第三志願, 0211250,八宿舍,222
103,第三志願, 0211278,八宿舍,222
103,第三志願,0111011,八宿舍,224
103,第三志願, 0111039,八宿舍,224
103,第三志願, 0111046,八宿舍,224
103,第三志願, 0111094,八宿舍,224
103,第三志願,0213202,八宿舍,225
103,第三志願, 0213210,八宿舍,225
103,第三志願, 0213231,八宿舍,225
103,第三志願, 0213249,八宿舍,225
103,第三志願,0213234,八宿舍,226
103,第三志願, 0213244,八宿舍,226
103,第三志願, 0213247,八宿舍,226
103,第三志願, 0213251,八宿舍,226
103,第三志願,0216003,八宿舍,227
103,第三志願, 0216007,八宿舍,227
103,第三志願, 0216027,八宿舍,227
103,第三志願, 0216052,八宿舍,227
103,第三志願,0213302,八宿舍,229
103,第三志願, 0213333,八宿舍,229
103,第三志願, 0213339,八宿舍,229
103,第三志願, 0213352,八宿舍,229
103,第三志願,0216011,八宿舍,230
103,第三志願, 0216049,八宿舍,230
103,第三志願, 0216235,八宿舍,230
103,第三志願, 0216324,八宿舍,230
103,第四志願,0212007,八宿舍,231
103,第四志願, 0212012,八宿舍,231
103,第四志願, 0212111,八宿舍,231
103,第四志願, 0212115,八宿舍,231
103,第四志願,0210788,八宿舍,232
103,第四志願, 0210791,八宿舍,232
103,第四志願, 0210792,八宿舍,232
103,第四志願, 0210848,八宿舍,232
103,第四志願,0212004,八宿舍,233
103,第四志願, 0212008,八宿舍,233
103,第四志願, 0212025,八宿舍,233
103,第四志願, 0212101,八宿舍,233
103,第四志願,0216013,八宿舍,238
103,第四志願, 0216024,八宿舍,238
103,第四志願, 0216231,八宿舍,238
103,第四志願, 0216331,八宿舍,238
103,第四志願,0210768,八宿舍,241
103,第四志願, 0211030,八宿舍,241
103,第四志願, 0211075,八宿舍,241
103,第四志願, 0212021,八宿舍,241
103,第四志願,0212501,八宿舍,302
103,第四志願, 0212516,八宿舍,302
103,第四志願, 0212527,八宿舍,302
103,第四志願, 0212550,八宿舍,302
103,第四志願,0112216,八宿舍,304
103,第四志願, 0112219,八宿舍,304
103,第四志願, 0112237,八宿舍,304
103,第四志願, 0112238,八宿舍,304
103,第四志願,0211078,八宿舍,306
103,第四志願, 0211229,八宿舍,306
103,第四志願, 0212206,八宿舍,306
103,第四志願, 0212238,八宿舍,306
103,第四志願,0211227,八宿舍,307
103,第四志願, 0211230,八宿舍,307
103,第四志願, 0211282,八宿舍,307
103,第四志願, 0211286,八宿舍,307
103,第四志願,0210123,八宿舍,308
103,第四志願, 0210132,八宿舍,308
103,第四志願, 0210143,八宿舍,308
103,第四志願, 0210145,八宿舍,308
103,第四志願,0210122,八宿舍,309
103,第四志願, 0210126,八宿舍,309
103,第四志願, 0210139,八宿舍,309
103,第四志願, 0210149,八宿舍,309
103,第四志願,0211061,八宿舍,310
103,第四志願, 0211081,八宿舍,310
103,第四志願, 0211096,八宿舍,310
103,第四志願, 0211098,八宿舍,310
103,第四志願,0210702,八宿舍,311
103,第四志願, 0210754,八宿舍,311
103,第四志願, 0210765,八宿舍,311
103,第四志願, 0210816,八宿舍,311
103,第四志願,0210114,八宿舍,312
103,第四志願, 0210140,八宿舍,312
103,第四志願, 0210161,八宿舍,312
103,第四志願, 0210166,八宿舍,312
103,第四志願,0210728,八宿舍,314
103,第四志願, 0210812,八宿舍,314
103,第四志願, 0210840,八宿舍,314
103,第四志願, 0210860,八宿舍,314
103,第一志願,0111518,八宿舍,315
103,第一志願, 0111544,八宿舍,315
103,第一志願, 0111551,八宿舍,315
103,第一志願,0016078,八宿舍,316
103,第一志願, 0016092,八宿舍,316
103,第一志願, 0016301,八宿舍,316
103,第一志願,0012104,八宿舍,317
103,第一志願, 0012106,八宿舍,317
103,第一志願, 0012114,八宿舍,317
103,第一志願,0017002,八宿舍,318
103,第一志願, 0017005,八宿舍,318
103,第一志願, 0017015,八宿舍,318
103,第一志願,0016328,八宿舍,319
103,第一志願, 0116028,八宿舍,319
103,第一志願, 0116231,八宿舍,319
103,第一志願,0011207,八宿舍,320
103,第一志願, 0011208,八宿舍,320
103,第一志願, 0011282,八宿舍,320
103,第一志願,0013121,八宿舍,321
103,第一志願, 0013145,八宿舍,321
103,第一志願, 0013151,八宿舍,321
103,第一志願,0111029,八宿舍,322
103,第一志願, 0111057,八宿舍,322
103,第一志願, 0111058,八宿舍,322
103,第一志願,0111552,八宿舍,325
103,第一志願, 0112220,八宿舍,325
103,第一志願, 0112256,八宿舍,325
103,第一志願,0112218,八宿舍,326
103,第一志願, 0113129,八宿舍,326
103,第一志願, 0113137,八宿舍,326
103,第一志願,0210709,八宿舍,327
103,第一志願, 0210749,八宿舍,327
103,第一志願, 0210869,八宿舍,327
103,第一志願,0011229,八宿舍,328
103,第一志願, 0011275,八宿舍,328
103,第一志願, 0012555,八宿舍,328
103,第一志願,0012261,八宿舍,329
103,第一志願, 9922033,八宿舍,329
103,第一志願, 9923062,八宿舍,329
103,第一志願,0012508,八宿舍,330
103,第一志願, 0012514,八宿舍,330
103,第一志願, 0012553,八宿舍,330
103,第二志願,0116019,八宿舍,331
103,第二志願, 0116034,八宿舍,331
103,第二志願, 0116232,八宿舍,331
103,第二志願,0211206,八宿舍,332
103,第二志願, 0211246,八宿舍,332
103,第二志願, 0211296,八宿舍,332
103,第二志願,0117062,八宿舍,333
103,第二志願, 0217006,八宿舍,333
103,第二志願, 0217054,八宿舍,333
103,第二志願,0011015,八宿舍,334
103,第二志願, 0011041,八宿舍,334
103,第二志願, 0011066,八宿舍,334
103,第二志願,0117010,八宿舍,335
103,第二志願, 0117015,八宿舍,335
103,第二志願, 0117043,八宿舍,335
103,第二志願,0011280,八宿舍,336
103,第二志願, 0011285,八宿舍,336
103,第二志願, 0011288,八宿舍,336
103,第二志願,0111273,八宿舍,337
103,第二志願, 0111284,八宿舍,337
103,第二志願, 0116044,八宿舍,337
103,第二志願,0110856,八宿舍,339
103,第二志願, 0112203,八宿舍,339
103,第二志願, 0112213,八宿舍,339
103,第二志願,0017035,八宿舍,340
103,第二志願, 0017037,八宿舍,340
103,第二志願, 0017054,八宿舍,340
103,第二志願,0210739,八宿舍,341
103,第二志願, 0210771,八宿舍,341
103,第二志願, 0210856,八宿舍,341
103,第二志願,0013306,八宿舍,401
103,第二志願, 0013320,八宿舍,401
103,第二志願, 0013362,八宿舍,401
103,第二志願,0010137,八宿舍,403
103,第二志願, 0010155,八宿舍,403
103,第二志願, 0012135,八宿舍,403
103,第二志願,0013355,八宿舍,404
103,第二志願, 0013361,八宿舍,404
103,第二志願, 0013363,八宿舍,404
103,第三志願,0215422,八宿舍,410
103,第三志願, 0219005,八宿舍,410
103,第三志願, 0219034,八宿舍,410
103,第三志願,0210704,八宿舍,411
103,第三志願, 0210831,八宿舍,411
103,第三志願, 0210841,八宿舍,411
103,第三志願,0212009,八宿舍,412
103,第三志願, 0212118,八宿舍,412
103,第三志願, 0212121,八宿舍,412
103,第三志願,0011032,八宿舍,413
103,第三志願, 0011037,八宿舍,413
103,第三志願, 0011076,八宿舍,413
103,第三志願,0112206,八宿舍,414
103,第三志願, 0112226,八宿舍,414
103,第三志願, 0112257,八宿舍,414
103,第三志願,0115411,八宿舍,416
103,第三志願, 0115438,八宿舍,416
103,第三志願, 0115442,八宿舍,416
103,第三志願,0111212,八宿舍,417
103,第三志願, 0211237,八宿舍,417
103,第三志願, 0216001,八宿舍,417
103,第三志願,0011531,八宿舍,418
103,第三志願, 0011540,八宿舍,418
103,第三志願, 0011554,八宿舍,418
103,第三志願,0210711,八宿舍,419
103,第三志願, 0210769,八宿舍,419
103,第三志願, 0210809,八宿舍,419
103,第三志願,0116226,八宿舍,420
103,第三志願, 0116227,八宿舍,420
103,第三志願, 0116319,八宿舍,420
103,第三志願,0211609,八宿舍,422
103,第三志願, 0211619,八宿舍,422
103,第三志願, 9908019,八宿舍,422
103,第三志願,0011010,八宿舍,423
103,第三志願, 0011079,八宿舍,423
103,第三志願, 0011088,八宿舍,423
103,第四志願,0111229,八宿舍,425
103,第四志願, 0111234,八宿舍,425
103,第四志願, 0111259,八宿舍,425
103,第四志願,0112034,八宿舍,426
103,第四志願, 0112119,八宿舍,426
103,第四志願, 0112518,八宿舍,426
103,第四志願,0010735,八宿舍,427
103,第四志願, 0010863,八宿舍,427
103,第四志願, 0010871,八宿舍,427
103,第四志願,0010743,八宿舍,428
103,第四志願, 0015430,八宿舍,428
103,第四志願, 0015437,八宿舍,428
103,第一志願,0011532,八宿舍,429
103,第一志願, 0011552,八宿舍,429
103,第一志願,0011612,八宿舍,429
103,第一志願, 0011617,八宿舍,429
103,第一志願,0117037,八宿舍,430
103,第一志願, 0117041,八宿舍,430
103,第一志願,0010136,八宿舍,430
103,第一志願, 0010185,八宿舍,430
103,第一志願,0112108,八宿舍,432
103,第一志願, 0113322,八宿舍,432
103,第二志願,0211216,八宿舍,432
103,第二志願, 0211279,八宿舍,432
103,第三志願,0111559,八宿舍,433
103,第三志願, 0111566,八宿舍,433
103,第三志願,0116037,八宿舍,433
103,第三志願, 9917123,八宿舍,433
103,第三志願,0111220,八宿舍,436
103,第三志願, 0111248,八宿舍,436
103,第四志願,0211045,八宿舍,436
103,第四志願, 0211076,八宿舍,436
103,第四志願,0211258,八宿舍,437
103,第四志願, 0211274,八宿舍,437
103,第四志願,0212228,八宿舍,437
103,第四志願, 0212231,八宿舍,437
103,第四志願,0112266,八宿舍,438
103,第四志願, 0113256,八宿舍,438
103,第四志願,0112208,八宿舍,438
103,第四志願, 0112214,八宿舍,438
103,第一志願,0013209,八宿舍,315
103,第一志願,0015321,八宿舍,316
103,第一志願,0010128,八宿舍,317
103,第一志願,0019048,八宿舍,318
103,第一志願,0016061,八宿舍,319
103,第一志願,0110730,八宿舍,320
103,第一志願,0012554,八宿舍,321
103,第一志願,0211013,八宿舍,322
103,第一志願,0211068,八宿舍,325
103,第二志願,0216320,八宿舍,326
103,第二志願,0113110,八宿舍,327
103,第二志願,0010519,八宿舍,328
103,第二志願,0012510,八宿舍,329
103,第二志願,9917026,八宿舍,330
103,第二志願,0015311,八宿舍,331
103,第二志願,0215319,八宿舍,332
103,第二志願,9911091,八宿舍,333
103,第二志願,0011311,八宿舍,334
103,第二志願,0011110,八宿舍,335
103,第二志願,0211520,八宿舍,336
103,第二志願,0211052,八宿舍,337
103,第二志願,9917256,八宿舍,339
103,第二志願,0111211,八宿舍,340
103,第二志願, 0113334(Ｘ),八宿舍,340
103,第二志願,0212027,八宿舍,341
103,第三志願,0212224,八宿舍,401
103,第三志願,9917074,八宿舍,403
103,第三志願,0119048,八宿舍,404
103,第三志願,0213307,八宿舍,410
103,第三志願,0111215,八宿舍,411
103,第三志願,0110756,八宿舍,412
103,第三志願,0212544,八宿舍,413
103,第三志願,0213121,八宿舍,414
103,第三志願,0011305,八宿舍,416
103,第三志願,9917096,八宿舍,417
103,第三志願,0212013,八宿舍,418
103,第三志願,0212538,八宿舍,419
103,第三志願,0010850,八宿舍,420
103,第四志願,0216034,八宿舍,422
103,第四志願,0210512,八宿舍,423
